0;114242663;40693989;66606777;83108217;53389453;74157439;65561782;138062764;67410509;92302263;112122624;155211628;188876678;69011954;83507415;108646079;153454462;191866817;365614203;87551155;53651366;90215761;175708881;156926515;366806475;163817106;39605362;387834994;8913873;83119887;71596581;201801689;145311702;118591534;60059102;112677397;256231218;106763490;115705314;30189819;145991603;54226354;101779154;46872321;20393372;194561462;367798724;35468814;53433574;64668986;105894348;105897517;36565259;143467744;101667591;87094013;19612878;50088564;328663637;103289205;192962726;109174409;64387636;134181320;137688958;445057882;28966029;170662422;182708703;180548850;213763959;159635153;19073729;137636011;28202231;134095207;98110832;16060304;100738103;221981419;374191490;342795530;89141816;143300668;56085040;13847248;30541895;92451580;11321711;307748880;10831350;65516327;144676667;185396557;64522368;18021920;42366752;380629455;52432087;76896997;177555150;135174451;208957087;141691318;118715925;127984737;79958332;162297277;121842052;145549362;156505285;334908162;161193027;100578402;53872439;56449723;209066411;148157155;315038229;137656754;209858113;146139512;160262936;11692038;91715542;37225098;6810355;39244153;13023176;98256139;137417896;200023930;7746664;38128854;413681022;58508093;133644509;70536455;193301481;20020094;409106704;273926663;381977137;5765873;61405879;119149469;26837438;276437892;16673389;69828080;101561371;434922109;68011568;36704197;39555462;168172797;61378354;41614544;61333091;24775753;122439335;97584698;85289689;193329243;332244842;93718578;122241940;81526353;55277602;94822918;33281690;7601666;84725288;239292372;207242142;180840712;153613008;280229852;133250453;328978162;13417151;96392913;151625658;43506759;89937930;60254256;235897006;77868213;184384357;126337514;105363091;14009027;137071050;113697460;62722639;55512780;144494752;109837130;22454482;92104278;19641842;52706134;113164231;25641826;204849163;36880180;232831985;80429607;221021382;223881754;114141450;279333435;136965395;236856029;26436193;59477024;154745473;52305642;44144085;34598859;142109800;196653822;373367071;178262460;66202027;290517295;65332596;157492321
114242663;8.17423294166443;0;0;0;0;0;0;0;0;0;0;0;2.701035321194191;0;0;0;4.57821705980901;3.4790079467501176;5.0665030577763215;0;0;0;0;0;0;2.1147834970730903;4.364622787801695;0;6.735181143183854;4.296841852773529;2.800490876854532;0.25433477814404226;0;0;0;0;0;0;6.073266222449972;0;0;0;0;4.062234182671569;1.8576494170793096;0;0;2.746090841572584;0;0;0;0;5.076764167171856;0;0;0;0;0;0;0;0;0;0;0;0;0;1.305052994070608;0;1.8787951418263824;0;0;0;0;0;0;0;7.92469042703522;0;6.902339405163992;0;0;2.701671542403813;3.8251898224017316;0;1.2996574700423786;0;7.214055483596265;0;0;2.132447821124461;0;0;0;0.7953860335955321;0;0.28853900817779266;0;5.021592462337921;0;0;1.2082246307430204;0;0;2.9503439267232436;0;3.5101095654486363;0;0;1.9330531318354809;0;0;0;0;0;0;0.8676766799617966;0;0;0;0;0;0;0;1.8233725237198026;0.5228217568597273;3.872079508583855;4.180811010459206;0;0;0;3.331817726262895;0;0;0;0.7965757066178306;0;1.6285705283512066;0;6.369480388770742;0;1.1468798969026588;0;0;5.603552685990594;0;4.5303973907682575;0;3.3841242292870612;2.1430255439983057;0;0;0;1.9477134973886878;0;0;0;0;2.276178649269446;5.317051561860856;0;0;0;3.217024063211416;2.7214287336808685;0;0;0;4.555469568473891;0;0;0;1.914786624016931;0;0;0;0;0;5.4416678738047395;0;0.25562221863533147;0;0;0;0;0;4.218398200898655;0;0;0;1.0514023959044563;0;0;0;0;0;0;0;1.050114955413167;0;1.6257906785208527;5.469279188282931;4.636545208346334;0;0;1.4359456053563855;0;0;0;3.7786801711329177;4.851620165638866;6.503322218275768;1.8870462065367555;0;1.1053679902653695;0;0;5.706162912289113;0;0;5.864346098199622;7.051106801223191;3.1436318345186898;5.5517711573447945;0;0;0;0;0
40693989;0;7.818080926920657;2.3317746169536258;0;2.4307911457931914;0;3.205946559769695;1.7831154796015163;0.7872506057680129;2.307986022033897;0;0.821046670981229;0;2.612869176223994;0;0.2452460618098304;0;0;0;0;1.987829448214979;3.122118914385951;0.7110378266436103;1.004768080961593;0;0.23617733727628992;0;0;0;0;0;0;1.8181262910154667;1.5444323275104859;1.8503512178675057;0;0.6532097287005363;1.9696497457396056;0;2.714845032194995;0.2710850306818168;0.7434397052343966;0.47235467455257985;0;0;0.47235467455257985;2.381317665276108;0;1.2273689191352575;0.47235467455257985;1.434926271959688;1.7831154796015163;0;2.3944977869671433;1.0631120464327892;0.4814233990861203;1.084765784416957;0.2452460618098304;0;1.9279581836143378;0;1.6748303420385005;0.9385303826033896;0;0;0;0;1.434926271959688;0;1.371994102576707;0;0.4814233990861203;0;1.5210991734532402;3.561208575494487;1.7554031210019496;0;0.23617733727628992;0;0;0;0;0;1.134660157026501;0;1.0855687919442456;0;0;0;0;0.9751430179754935;2.5112828060338597;0.23868315209103041;0;3.138128163610473;0;1.14448364419572;0;2.8641693620932225;0;0;0.47235467455257985;1.4843180903201327;0;0;0;1.9143768908283256;1.7572765107295303;0;0;0;0;1.9478143861017827;0;0;0;2.196730772236918;0;0.62604858252757;0;0.6151005189662411;0;0;0;0;0;0;2.9059073884766673;4.177624209214921;4.313764962190115;0;1.6037732741634736;1.1939778297326582;2.771188910527388;0;0.23617733727628992;0;1.3482591028812236;0;0.9751430179754935;0;0;1.248140753043843;0;0.23868315209103041;0;0.7434397052343966;0;0;0.47235467455257985;0;0;0;1.8516537208148085;5.133125200238715;0.5116415725004277;0;0;0;0;0;0.7408783850857362;0;0.23617733727628992;0;3.0052060895440684;0;0;2.640121564919147;1.4843180903201327;0;0;0.7434397052343966;0.9886857670442271;0.7201065511771507;0;1.1225361555589954;0;0.47235467455257985;0;1.3469101795184368;1.5838223434667578;0.30341307554227914;0.23617733727628992;0.8033566883610777;0;2.381317665276108;1.7572765107295303;1.3818178729239636;0;1.5920281523750632;0;2.8859415771096613;1.259770797726044;2.20156204095789;0;1.4321753356754447;0;2.3385210039082045;0;0;0;1.0138368054951337;0.23617733727628992;0;1.3405830350946584;0.7453130949619773;1.5669921910303661;0;0;0;0;0.23868315209103041;0;0.30341307554227914;3.3118192231958683;0;1.3800468847812541;0;0;0;0;0;0;2.7578560585577354;0;0;1.1934388860828329
66606777;0;2.3317746169536258;13.92301161621259;0;6.906547932028653;0;8.324770965746778;7.221911668056552;0;8.30857846925576;0.269282508064391;4.368896283863803;0;5.1744422463026485;0.30341307554227914;0.2452460618098304;0;0;0;0;3.76564467179109;5.111585110751713;2.2321271986791347;3.33018372738045;0.28599966750267436;0.23617733727628992;0;0;0;0;0;0;7.748109801140578;7.673371179856471;5.859210533271459;0.3001016285004131;0.23617733727628992;0.2452460618098304;0;3.9215644700464396;0.2710850306818168;5.696111068842891;3.059751152249422;0;0;4.590046538458121;7.102531082665844;0;4.7984613749778156;1.075869378595272;0.8433804144599277;8.17186421067827;0;6.2820724790185;5.592534628950033;1.6198594442241443;1.5692671333601553;0.5265124758725588;0;2.162808974568418;0;5.098282487429721;0.9510887417339542;0;0;0;0;0.2452460618098304;0;3.266135348752453;0;2.3902605799877907;0.556173991805222;3.209299474312821;10.754514096045291;7.76757571714584;0;0.5273840134962524;0;0.32351545314867247;0;0;0;0.2452460618098304;0;1.3494602240918292;0;0;0;0;0;1.299781993198235;0.5420962276333096;0;8.696098180558305;0;1.648074884559136;0;2.1367992855387725;0;0;7.314281681167586;7.648708839696287;0;0.5444842798279114;0;7.9956702899864265;8.537737117071726;0;0;0;0;3.648931573521991;0;0;0;1.8539429233268594;0;0.850257880098375;0.3789231816899512;1.0804690515835877;0;0.31066746727980593;0;0;0;0;6.45520751254542;8.172475024287019;8.913111422349965;0;8.970290101138458;0.8150546480427069;7.773151396616589;0;1.336091270218919;0;1.9697415066834587;0;0.2749075777424936;0;0;5.467102631024437;0;0.23868315209103041;0;1.029439372737071;0;0;0.47235467455257985;0;0;0;7.606943553841884;3.3352038317939514;1.9050344658445453;0;0;0;0;0;1.00842477150479;0;0.23617733727628992;0;7.220728675244843;0;0;0.4814233990861203;3.3333980828328524;0;0;5.3943178523631;6.771843944065219;2.446698418636674;0;3.3124859572917376;0;1.3594478706466055;0;2.962207840640928;2.917582553681307;0.30341307554227914;0.23617733727628992;0.8057624472700211;0;11.132956106164235;4.268264507979027;3.5415742665172796;0;3.2455651558761187;0;7.038672021074691;8.165275317323285;12.378583477429911;0;5.034423679648312;0;1.8799319887204446;0;0;0;3.120580141149923;0.23617733727628992;0;2.5361518572215838;5.4257744632166025;4.673560583349504;0;0;0;0;0.23868315209103041;0;0.7058426799241238;11.947389490246557;0;3.8682968149298382;0;0;0;0;0;0;9.861720317446574;0.9668114767250309;0;0.2452460618098304
83108217;0;0;0;1.4426950408889634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4426950408889634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53389453;0;2.4307911457931914;6.906547932028653;0;9.887957104915849;0;7.0241083587767825;5.497833606010502;0;4.547998049324305;0;2.76739336076321;0;5.249862914258958;0;0.2452460618098304;0;0;0;0;3.2462071818283214;5.918736187783857;0.9946163186949435;1.535297877339418;0;0.23617733727628992;0;0;0;0;0;0;5.25121162098561;5.287800303673169;4.1182265623379815;0.30341307554227914;0.23617733727628992;0.647675666191675;0;2.9869305171879525;0.2710850306818168;3.603306406699232;2.484965983978126;0;0;1.8678775612731382;5.76260322517924;0;3.479623007948826;0.47235467455257985;0.9546033426218099;4.9492605528933815;0;4.979649718247651;3.5326762845859965;1.0423306443312883;1.2623394569300208;1.129019956827693;0;1.8360467146473378;0;4.459372591792915;0.8748008101223574;0;0;0;0;0.647675666191675;0;2.6332722814511555;0;1.0756693584172596;0.8397524838565553;2.925720982261488;8.40731158172292;6.027653584773162;0;0.23617733727628992;0;0.32351545314867247;0;0;0;0.2452460618098304;0;1.3953348518526099;0;0;0;0;0;1.0162035011469017;0.5420962276333096;0;7.633957395472481;0;0.768451624522331;0;2.5817920706395316;0;0;3.551712960967559;5.204530185425557;0;0.5444842798279114;0;4.936738183869408;5.7393343522119995;0;0;0;0;3.2656792400083776;0;0;0;1.2160141906257123;0;0.23617733727628992;0;0.23617733727628992;0;0;0;0;0;0;6.735431558727217;7.53701481818979;7.19148880875021;0;6.112785844702682;1.1765468176654224;7.248558003762911;0;1.3265390643267998;0;0.7110378266436103;0;0.6649052451649946;0;0;5.335384681482779;0;0.23868315209103041;0;0.7434397052343966;0;0;0.47235467455257985;0;0;0;4.6164798568248075;3.472568420747856;1.872133075573624;0;0;0;0;0;1.00842477150479;0;0.23617733727628992;0;6.926474825994827;0;0;0.883853003467965;2.9570927745892894;0;0;2.701534608395095;4.062869154434851;1.6708864567111321;0;2.939103599748041;0;0.7559331666039133;0;1.2449248912373432;2.8790560937322835;0;0.23617733727628992;0.5221839552186878;0;7.846678352327106;4.349114677976604;3.2242747742969553;0;2.687988308795777;0;5.889729527501612;5.548666136354067;7.967135987381911;0;3.795243170244406;0;1.3260637655171623;0;0;0;2.98769371566249;0.23617733727628992;0;2.1823983975142505;2.736302666290463;3.8492326317677694;0;0;0;0;0.23868315209103041;0;0;8.623493497923777;0;2.749321560851657;0;0;0;0;0;0;6.976386533939089;0.30692767643013485;0;0.2452460618098304
74157439;0;0;0;0;0;4.6373184270073455;0;0;0;0;0;0;0.2835784920513334;0;0;0;0.2835784920513334;0.2835784920513334;0;1.4426950408889634;0;0;0;0;0;0.2835784920513334;0;0.5581106265512472;0.2835784920513334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2835784920513334;0;0;0.2835784920513334;0;0;0;0;0.2835784920513334;0;0;0;0;0;0.2835784920513334;0;0;0;0;0;0;0.2835784920513334;0.2835784920513334;0;0;0;0;0;0;0;0;0;0;0;0.8416891186025806;0;1.4426950408889634;0.2835784920513334;0.2835784920513334;0;0.2835784920513334;0;0;1.1938177186781707;0;0.2835784920513334;0;0;0;0.2835784920513334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2835784920513334;0;0;0;0;0;0;0;0;0;0.2835784920513334;0;0;0;0;0.2835784920513334;0;0.2835784920513334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2835784920513334;1.4683498531780845;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2835784920513334;0;0;0;0;0;0;0;0;0;0;0;0.2835784920513334;0;0;0;0;0;0;0;0;0;0.2835784920513334;0.2835784920513334;0;0;0;0;0;0;0;0;0.2835784920513334;0.8416891186025806;0.2835784920513334;0;0;0;0.2835784920513334;0;0;0;0;0.8416891186025806;0;0;0;0;0;0.2835784920513334;0
65561782;0;3.205946559769695;8.324770965746778;0;7.0241083587767825;0;11.725663486198409;6.596734220832317;0.35295612386476116;5.693812577223419;0.269282508064391;3.574001318020399;0;4.5512249965763685;0;0.2452460618098304;0;0;0;0;3.6360784270796014;5.779245920224621;1.2947179471953567;2.362784692875395;0.28599966750267436;0.23617733727628992;0;0;0;0;0;0;5.413780447067826;6.398264334719815;5.552826591005718;0.6035147040426923;0.23617733727628992;1.3290905288094874;0;3.3075015267481107;0.2710850306818168;4.384201254302506;2.465505192918282;0;0;2.993570443634106;6.38737414193678;0;3.7317829867925583;0.772456303052993;1.6202972050294497;5.206800276183112;0;4.853068115037338;4.961381248882304;1.8992185130843426;1.6152955807947817;0.5265124758725588;0;1.8558812981382835;0;5.171643082499044;1.2845066388645834;0;0;0;0;1.3290905288094874;0;3.5761136242808957;0;0.7507059071505113;0.556173991805222;3.209299474312821;9.930656823901876;6.831607732525345;0;0.5273840134962524;0;0.32351545314867247;0;0;0;0.2452460618098304;0;1.4243514496712062;0;0;0;0;0.45511961331341866;1.7101118251342307;0.5420962276333096;0;8.788744626563945;0;1.669605946882052;0;2.942578854253045;0;0;5.233969787475964;5.765482984257567;0;0.5444842798279114;0;6.012784585390965;6.581958297892814;0;0;0;0;2.9409235722281153;0;0;0;2.107032626856655;0;0.62604858252757;0;0.8055614738410941;0;0;0;0;0;0;6.049923498964173;7.948375931900719;8.308113787904738;0;6.648259620629381;1.4379687977127578;7.790402435294155;0;1.572657837299635;0;1.6121921490033313;0;0.8010958695746122;0;0;6.237946078828407;0;0.23868315209103041;0;1.029439372737071;0;0;0.47235467455257985;0;0;0;6.275572948241656;3.9891910058837987;1.8578370915866818;0;0;0;0;0;1.00842477150479;0;0.23617733727628992;0;5.954499122973676;0;0;1.2368091273327262;2.3665866061078216;0;0;3.703505059542785;4.632072504232498;2.129390352714392;0;3.4278224687343934;0;1.0560347951043263;0;2.3772465887136787;2.59547760168095;0.6318718142953302;0.23617733727628992;0.5221839552186878;0;9.290647361820792;3.9427277113018198;3.4906564745685413;0;3.475628185942347;0;6.724591610461165;6.079795973978166;9.464444603930279;0;4.969812897350844;0;1.8799319887204446;0;0;0;2.3851862347073554;0.23617733727628992;0;2.224256192223963;3.824350380285687;4.310674182381793;0;0;0;0;0.23868315209103041;0;0.6318718142953302;9.706285223755426;0;3.4915149537027124;0;0;0;0;0;0;7.81856606362493;0.2769378934088574;0;0.2452460618098304
138062764;0;1.7831154796015163;7.221911668056552;0;5.497833606010502;0;6.596734220832317;9.906043446642899;0;5.470858174047965;0.269282508064391;2.817585479816581;0;4.360615466162186;0;0;0;0;0;0;3.2919049488820087;4.299486433268437;1.584181876881562;2.6463631849267277;0.28599966750267436;0.23617733727628992;0;0;0;0;0;0;4.865892618283572;6.05077252914576;5.2925112826967995;0.30341307554227914;0.23617733727628992;0;0;2.4378917601127195;0.2710850306818168;4.382704972921398;1.330718334875209;0;0;2.9810970514666;5.748036789198017;0;3.8380565846564636;0.47235467455257985;0.30692767643013485;6.067450865051546;0;3.847252556360189;4.106843294869638;2.3671725912787567;0.9874318791875272;0.28126641406272834;0;1.9615034131254077;0.8285563228138756;3.6344268014011463;0;0;0;0;0;0;0;3.1862423790296157;0;0.8450831172357895;0.28126641406272834;2.702864155938767;7.975764782326047;6.881331029169851;0;0.23617733727628992;0;0;0;0;0;0;0;1.0493585955914162;0;0;0;0;0;0.7933466748241806;0.5420962276333096;0;7.295694924438375;0;0.7765448760224978;0;1.3269508916224386;0;0;4.1027815091870465;5.180373301042311;0;0.5444842798279114;0;5.58786827933121;5.744401840047585;0;0;0;0;3.2824046851266746;0;0;0;1.8419519815558785;0;0.23617733727628992;0;1.1702386683344546;0;0;0;0;0;0;5.191480560760173;6.399512720231647;6.40029229078451;0;6.152226474023715;1.1282027378043937;6.940575203112642;0;1.5978518880575545;0;1.5785568072034595;0;0.2749075777424936;0;0;4.932108668763385;0;0.23868315209103041;0;1.029439372737071;0;0;0.47235467455257985;0;0;0;6.019271466724448;2.682554610322468;2.5873316087330704;0;0;0;0;0;0.7631787096949597;0;0.23617733727628992;0;5.462847353764231;0;0;0.23617733727628992;2.759034019918687;0.31465798044412485;0;4.205850954951194;4.743133302826837;2.005198095422988;0;2.2399363849552274;0;0.47235467455257985;0;3.8790238895232325;2.428665555202004;0;0.23617733727628992;0.5605163854601908;0;8.463073148335205;3.4718511358781696;3.642687647634399;0;2.9386374794459837;0;5.207388781240861;6.21126362259999;8.450458265977545;0;3.3087754760396133;0;1.0152280281135282;0;0;0;1.5951724242819676;0.23617733727628992;0;1.5959230221913958;4.663782495310858;3.8218047305970284;0;0;0;0;0.23868315209103041;0;0;8.43937467253285;0;2.201234290416998;0;0;0;0;0;0;7.180373474696091;0.8985235502831171;0;0
67410509;0;0.7872506057680129;0;0;0;0;0.35295612386476116;0;1.3011489481377636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35295612386476116;0;0;0;0;0;0;0;0;0.35295612386476116;0;0;0;0.7872506057680129;0;0;0;0;0;0.8668544662345119;0;0;0;0;0;0;0;0;0;0;0.7872506057680129;0;0;0;0;0;0;0.8668544662345119;0;0;0;0;0;0;0;0;0.43429448190325176;0;0;0;0;0;0;0;0.7872506057680129;0;0;0.5138983423697507;0;0;0;0.43429448190325176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35295612386476116;1.3011489481377636;0;0;0;0.8668544662345119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35295612386476116;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7872506057680129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5138983423697507;0;0.35295612386476116;0;0;0;0.35295612386476116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43429448190325176
